Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0112","Maize (corn)","2012","2012","t","1692995","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0112","Maize (corn)","2012","2012","1000 USD","501898","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0112","Maize (corn)","2012","2012","t","34899","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0112","Maize (corn)","2012","2012","1000 USD","19018","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0112","Maize (corn)","2013","2013","t","3191045","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0112","Maize (corn)","2013","2013","1000 USD","918890","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0112","Maize (corn)","2013","2013","t","7932","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0112","Maize (corn)","2013","2013","1000 USD","10643","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0112","Maize (corn)","2014","2014","t","3253618.54","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0112","Maize (corn)","2014","2014","1000 USD","810417","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0112","Maize (corn)","2014","2014","t","37889.24","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0112","Maize (corn)","2014","2014","1000 USD","13264","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0112","Maize (corn)","2015","2015","t","3267694.35","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0112","Maize (corn)","2015","2015","1000 USD","696647","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0112","Maize (corn)","2015","2015","t","234558.92","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0112","Maize (corn)","2015","2015","1000 USD","56365","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0112","Maize (corn)","2016","2016","t","1139694.45","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0112","Maize (corn)","2016","2016","1000 USD","230923","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0112","Maize (corn)","2016","2016","t","15205.34","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0112","Maize (corn)","2016","2016","1000 USD","5022","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0112","Maize (corn)","2017","2017","t","474853.99","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0112","Maize (corn)","2017","2017","1000 USD","156719","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0112","Maize (corn)","2017","2017","t","2539.8","I","Imputed value",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0112","Maize (corn)","2017","2017","1000 USD","1060","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0112","Maize (corn)","2018","2018","t","737227.81","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0112","Maize (corn)","2018","2018","1000 USD","159548","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0112","Maize (corn)","2018","2018","t","272364.06","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0112","Maize (corn)","2018","2018","1000 USD","72937","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0112","Maize (corn)","2019","2019","t","1010646.78","I","Imputed value",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0112","Maize (corn)","2019","2019","1000 USD","212684","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0112","Maize (corn)","2019","2019","t","3529.06","I","Imputed value",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0112","Maize (corn)","2019","2019","1000 USD","901","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0112","Maize (corn)","2020","2020","t","865652.37","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0112","Maize (corn)","2020","2020","1000 USD","172649","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0112","Maize (corn)","2020","2020","t","64272.45","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0112","Maize (corn)","2020","2020","1000 USD","16516","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0112","Maize (corn)","2021","2021","t","995998.89","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0112","Maize (corn)","2021","2021","1000 USD","297296","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0112","Maize (corn)","2021","2021","t","2538.55","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0112","Maize (corn)","2021","2021","1000 USD","4235","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2000","2000","t","1795.28","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2000","2000","1000 USD","452","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2000","2000","t","164.86","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2000","2000","1000 USD","46","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2001","2001","t","7328","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2001","2001","1000 USD","1463","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2001","2001","t","167","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2001","2001","1000 USD","47","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2002","2002","t","19662","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2002","2002","1000 USD","2936","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2002","2002","t","441","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2002","2002","1000 USD","134","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2003","2003","t","3071","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2003","2003","1000 USD","684","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2003","2003","t","37","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2003","2003","1000 USD","4","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2004","2004","t","6259","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2004","2004","1000 USD","1820","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2004","2004","t","0","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2004","2004","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2005","2005","t","1918","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2005","2005","1000 USD","586","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2005","2005","t","2","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2005","2005","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2006","2006","t","220","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2006","2006","1000 USD","376","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2006","2006","t","51","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2006","2006","1000 USD","29","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2007","2007","t","1629","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2007","2007","1000 USD","3153","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2007","2007","t","1200","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2007","2007","1000 USD","222","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2008","2008","t","4029","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2008","2008","1000 USD","8976","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2008","2008","t","1801","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2008","2008","1000 USD","345","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2009","2009","t","5768","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2009","2009","1000 USD","15565","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2009","2009","t","168","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2009","2009","1000 USD","110","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2010","2010","t","4212","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2010","2010","1000 USD","14779","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2010","2010","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2010","2010","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2011","2011","t","5944","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2011","2011","1000 USD","20791","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2011","2011","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2011","2011","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2012","2012","t","23764","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2012","2012","1000 USD","29140","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2012","2012","t","327","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2012","2012","1000 USD","267","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2013","2013","t","1218","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2013","2013","1000 USD","3626","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2013","2013","t","2","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2013","2013","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2014","2014","t","1393.73","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2014","2014","1000 USD","4548","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2014","2014","t","85.06","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2014","2014","1000 USD","56","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2015","2015","t","1413.07","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2015","2015","1000 USD","4251","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2015","2015","t","58.99","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2015","2015","1000 USD","13","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2016","2016","t","2141.22","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2016","2016","1000 USD","6508","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2016","2016","t","290.96","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2016","2016","1000 USD","353","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2017","2017","t","3145.14","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2017","2017","1000 USD","10099","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2017","2017","t","0.36","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2017","2017","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2018","2018","t","228.6","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2018","2018","1000 USD","1099","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2018","2018","t","2.18","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2018","2018","1000 USD","17","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2019","2019","t","122.79","I","Imputed value",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2019","2019","1000 USD","538","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2019","2019","t","25.18","I","Imputed value",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2019","2019","1000 USD","194","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2020","2020","t","25.23","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2020","2020","1000 USD","489","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2020","2020","t","40.72","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2020","2020","1000 USD","419","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0113","Rice","2021","2021","t","43.2","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0113","Rice","2021","2021","1000 USD","854","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0113","Rice","2021","2021","t","43.09","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0113","Rice","2021","2021","1000 USD","466","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2000","2000","t","1277685","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2000","2000","1000 USD","275481","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2000","2000","t","520.85","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2000","2000","1000 USD","117","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2001","2001","t","1136419","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2001","2001","1000 USD","239322","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2001","2001","t","1188","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2001","2001","1000 USD","345","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2002","2002","t","1365253","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2002","2002","1000 USD","299219","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2002","2002","t","235","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2002","2002","1000 USD","152","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2003","2003","t","1192717","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2003","2003","1000 USD","330497","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2003","2003","t","433","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2003","2003","1000 USD","300","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2004","2004","t","1117790","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2004","2004","1000 USD","418000","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2004","2004","t","1300","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2004","2004","1000 USD","501","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2005","2005","t","1086178","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2005","2005","1000 USD","308009","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2005","2005","t","876","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2005","2005","1000 USD","485","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2006","2006","t","1132144","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2006","2006","1000 USD","299578","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2006","2006","t","4633","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2006","2006","1000 USD","2891","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2007","2007","t","2240795","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2007","2007","1000 USD","479428","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2007","2007","t","1872","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2007","2007","1000 USD","2252","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2008","2008","t","1173097","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2008","2008","1000 USD","697985","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2008","2008","t","1025","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2008","2008","1000 USD","1405","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2009","2009","t","1314620","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2009","2009","1000 USD","621281","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2009","2009","t","446","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2009","2009","1000 USD","342","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2010","2010","t","1740505","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2010","2010","1000 USD","840037","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2010","2010","t","385","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2010","2010","1000 USD","343","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2011","2011","t","2088616","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2011","2011","1000 USD","1245963","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2011","2011","t","547","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2011","2011","1000 USD","438","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2012","2012","t","1921207","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2012","2012","1000 USD","1211230","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2012","2012","t","2323","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2012","2012","1000 USD","1593","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2013","2013","t","1785385","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2013","2013","1000 USD","1101563","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2013","2013","t","1030","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2013","2013","1000 USD","459","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2014","2014","t","1965811.22","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2014","2014","1000 USD","1176923","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2014","2014","t","41303.54","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2014","2014","1000 USD","24415","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2015","2015","t","2256931.68","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2015","2015","1000 USD","1034367","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2015","2015","t","241.91","I","Imputed value",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2015","2015","1000 USD","178","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2016","2016","t","2261803.25","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2016","2016","1000 USD","959041","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2016","2016","t","1364.86","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2016","2016","1000 USD","282","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2017","2017","t","2538073.72","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2017","2017","1000 USD","1284606","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2017","2017","t","1327.81","I","Imputed value",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2017","2017","1000 USD","254","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2018","2018","t","2585808.92","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2018","2018","1000 USD","1103103","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2018","2018","t","2055.15","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2018","2018","1000 USD","467","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2019","2019","t","2704531.87","I","Imputed value",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2019","2019","1000 USD","1064565","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2019","2019","t","5412.92","I","Imputed value",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2019","2019","1000 USD","1121","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2020","2020","t","2475287.84","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2020","2020","1000 USD","1003422","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2020","2020","t","2762.92","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2020","2020","1000 USD","545","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0141","Soya beans","2021","2021","t","2489690.41","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0141","Soya beans","2021","2021","1000 USD","1482849","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0141","Soya beans","2021","2021","t","2178.19","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0141","Soya beans","2021","2021","1000 USD","677","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2000","2000","t","3588729","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2000","2000","1000 USD","502406","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export Quantity","0111","Wheat","2000","2000","t","74","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","360","Indonesia","5922","Export Value","0111","Wheat","2000","2000","1000 USD","12","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5610","Import Quantity","0111","Wheat","2001","2001","t","2717608","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5622","Import Value","0111","Wheat","2001","2001","1000 USD","399522","A","Official figure",""
