Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2000","2000","ha","26653326","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2000","2000","100 g/ha","37382","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2000","2000","t","99636127","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2001","2001","ha","24664068","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2001","2001","100 g/ha","38061","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2001","2001","t","93873234","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2002","2002","ha","23908072","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2002","2002","100 g/ha","37766","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2002","2002","t","90290262","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2003","2003","ha","21997075","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2003","2003","100 g/ha","39318","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2003","2003","t","86488264","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2004","2004","ha","21626074","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2004","2004","100 g/ha","42519","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2004","2004","t","91952238","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2005","2005","ha","22792462","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2005","2005","100 g/ha","42753","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2005","2005","t","97445196","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2006","2006","ha","23613067","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2006","2006","100 g/ha","45935","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2006","2006","t","108466271","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2007","2007","ha","23721070","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2007","2007","100 g/ha","46076","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2007","2007","t","109298296","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2008","2008","ha","23617266","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2008","2008","100 g/ha","47620","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2008","2008","t","112464292","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2009","2009","ha","24291081","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2009","2009","100 g/ha","47390","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2009","2009","t","115115364","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2010","2010","ha","24257900","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2010","2010","100 g/ha","47484","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2010","2010","t","115186178","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2011","2011","ha","24272245","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2011","2011","100 g/ha","48374","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2011","2011","t","117414034","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2012","2012","ha","24270311","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2012","2012","100 g/ha","49868","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2012","2012","t","121030059","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2013","2013","ha","24119335","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2013","2013","100 g/ha","50553","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2013","2013","t","121930527","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2014","2014","ha","24071629","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2014","2014","100 g/ha","52433","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2014","2014","t","126215211","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2015","2015","ha","24599116","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2015","2015","100 g/ha","53923","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2015","2015","t","132646335","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2016","2016","ha","24698345","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2016","2016","100 g/ha","53961","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2016","2016","t","133274638","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2017","2017","ha","24480542","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2017","2017","100 g/ha","54838","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2017","2017","t","134246679","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2018","2018","ha","24268721","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2018","2018","100 g/ha","54163","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2018","2018","t","131446596","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2019","2019","ha","23732560","A","Official figure",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2019","2019","100 g/ha","56294","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2019","2019","t","133601131","A","Official figure",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2020","2020","ha","23383000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2020","2020","100 g/ha","57416","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2020","2020","t","134256000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5312","Area harvested","0111","Wheat","2021","2021","ha","23570400","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5419","Yield","0111","Wheat","2021","2021","100 g/ha","58102","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5510","Production","0111","Wheat","2021","2021","t","136949000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2000","2000","ha","3500000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2000","2000","100 g/ha","27649","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2000","2000","t","9677000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2001","2001","ha","3285900","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2001","2001","100 g/ha","28446","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2001","2001","t","9347200","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2002","2002","ha","3126830","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2002","2002","100 g/ha","30655","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2002","2002","t","9585277","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2003","2003","ha","3358511","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2003","2003","100 g/ha","32414","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2003","2003","t","10886442","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2004","2004","ha","3356914","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2004","2004","100 g/ha","33439","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2004","2004","t","11225243","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2005","2005","ha","3625987","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2005","2005","100 g/ha","34539","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2005","2005","t","12523894","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2006","2006","ha","3345805","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2006","2006","100 g/ha","34699","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2006","2006","t","11609463","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2007","2007","ha","3630324","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2007","2007","100 g/ha","36601","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2007","2007","t","13287527","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2008","2008","ha","4003313","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2008","2008","100 g/ha","40776","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2008","2008","t","16323922","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2009","2009","ha","4160659","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2009","2009","100 g/ha","42372","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2009","2009","t","17629740","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2010","2010","ha","4131676","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2010","2010","100 g/ha","44359","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2010","2010","t","18327636","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2011","2011","ha","3864692","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2011","2011","100 g/ha","45652","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2011","2011","t","17643250","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2012","2012","ha","3957595","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2012","2012","100 g/ha","48987","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2012","2012","t","19387022","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2013","2013","ha","3821504","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2013","2013","100 g/ha","48441","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2013","2013","t","18511853","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2014","2014","ha","3837019","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2014","2014","100 g/ha","49540","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2014","2014","t","19008426","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2015","2015","ha","3787367","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2015","2015","100 g/ha","51784","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2015","2015","t","19612435","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2016","2016","ha","4444369","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2016","2016","100 g/ha","53052","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2016","2016","t","23578413","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2017","2017","ha","5533169","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2017","2017","100 g/ha","52274","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2017","2017","t","28924015","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2018","2018","ha","5680360","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2018","2018","100 g/ha","53261","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2018","2018","t","30253938","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2019","2019","ha","3610879","I","Imputed value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2019","2019","100 g/ha","54419","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2019","2019","t","19650000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","2979730","I","Imputed value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2020","2020","100 g/ha","56804","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2020","2020","t","16926000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0112","Maize (corn)","2021","2021","ha","2987705","I","Imputed value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0112","Maize (corn)","2021","2021","100 g/ha","56957","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0112","Maize (corn)","2021","2021","t","17017000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2000","2000","ha","11793000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2000","2000","100 g/ha","44007","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2000","2000","t","51898000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2001","2001","ha","11500000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2001","2001","100 g/ha","43879","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2001","2001","t","50460800","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2002","2002","ha","11521166","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2002","2002","100 g/ha","44691","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2002","2002","t","51489696","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2003","2003","ha","11477357","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2003","2003","100 g/ha","45426","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2003","2003","t","52137600","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2004","2004","ha","11922974","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2004","2004","100 g/ha","45365","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2004","2004","t","54088468","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2005","2005","ha","11839060","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2005","2005","100 g/ha","45739","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2005","2005","t","54151096","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2006","2006","ha","11786430","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2006","2006","100 g/ha","46201","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2006","2006","t","54454936","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2007","2007","ha","11748000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2007","2007","100 g/ha","46468","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2007","2007","t","54591000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2008","2008","ha","11728000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2008","2008","100 g/ha","49165","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2008","2008","t","57661000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2009","2009","ha","11778000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2009","2009","100 g/ha","50105","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2009","2009","t","59014000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2010","2010","ha","11797000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2010","2010","100 g/ha","50253","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2010","2010","t","59283000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2011","2011","ha","11653000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2011","2011","100 g/ha","49995","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2011","2011","t","58259000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2012","2012","ha","11591000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2012","2012","100 g/ha","51510","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2012","2012","t","59705000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2013","2013","ha","11631000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2013","2013","100 g/ha","51668","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2013","2013","t","60095000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2014","2014","ha","11473000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2014","2014","100 g/ha","51477","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2014","2014","t","59059000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2015","2015","ha","11389000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2015","2015","100 g/ha","53588","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2015","2015","t","61031000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2016","2016","ha","10600000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2016","2016","100 g/ha","50973","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2016","2016","t","54031000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2017","2017","ha","10900000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2017","2017","100 g/ha","50690","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2017","2017","t","55252000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2018","2018","ha","11377934","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2018","2018","100 g/ha","52031","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2018","2018","t","59200534","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2019","2019","ha","10677887","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2019","2019","100 g/ha","51137","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2019","2019","t","54604033","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2020","2020","ha","10657275","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2020","2020","100 g/ha","51279","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2020","2020","t","54649202.24","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0113","Rice","2021","2021","ha","10411801","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2021","2021","100 g/ha","52263","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0113","Rice","2021","2021","t","54415294.22","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2000","2000","ha","825000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2000","2000","100 g/ha","12335","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2000","2000","t","1017634","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2001","2001","ha","678848","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2001","2001","100 g/ha","12181","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2001","2001","t","826932","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2002","2002","ha","544522","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2002","2002","100 g/ha","12360","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2002","2002","t","673056","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2003","2003","ha","526796","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2003","2003","100 g/ha","12749","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2003","2003","t","671600","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2004","2004","ha","565155","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2004","2004","100 g/ha","12801","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2004","2004","t","723483","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2005","2005","ha","621541","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2005","2005","100 g/ha","13006","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2005","2005","t","808353","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2006","2006","ha","580534","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2006","2006","100 g/ha","12878","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2006","2006","t","747611","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2007","2007","ha","459116","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2007","2007","100 g/ha","12908","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2007","2007","t","592634","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2008","2008","ha","591899","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2008","2008","100 g/ha","13119","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2008","2008","t","776491","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2009","2009","ha","722791","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2009","2009","100 g/ha","13483","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2009","2009","t","974512","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2010","2010","ha","660823","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2010","2010","100 g/ha","13726","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2010","2010","t","907031","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2011","2011","ha","622254","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2011","2011","100 g/ha","13681","A","Official figure",""
